ID,Simulation,Status,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,final_distance,final_n_dm,final_n_gas,final_n_star,final_phi_z,final_x,final_y,final_z,final_z_away,impact_parameter_hostRvir,impact_parameter_kpc,infall_ID,infall_distance,infall_mass,infall_mass_ratio,infall_n_dm,infall_n_gas,infall_n_star,infall_phi_z,infall_radial_velocity,infall_relative_velocity,infall_tangential_velocity,infall_x,infall_y,infall_z,infall_z_away,max_sSFR,max_stellarmass,time_closest_approch,time_disruption,time_impact,time_infall,time_max_sSFR,time_max_stellarmass,time_quench
148409641,h148,Survivor,0.7487167605258923,263.7378989034465,263.7378989034465,106901.0,0.0,40.0,2.21802851975393,-139.86258234289562,157.18129493177548,-159.0288587079449,210.39843491825937,0.7487167605258923,263.7378989034465,,286.51808389337265,11308.684422439259,1.3406874166439027e-07,116080.0,0.0,40.0,2.6727501271340968,-23.650704601369256,147.18668010387353,145.27409601115667,-113.89540714835675,61.55366198932825,-255.60046033632898,129.46434672830375,,11308.684422439259,13.80079749720876,-1,-13.801,12.939,,12.938782383819834,
148409651,h148,Survivor,0.27155766382960805,68.54999646790476,74.71603814392367,68841.0,3123.0,6044.0,1.798771640892629,-69.74091238396795,20.82176907883695,-16.88624967846772,72.78283401819901,0.27155766382960805,68.54999646790476,,176.71673151628625,906226.3428641593,1.72127855668086e-05,283302.0,56521.0,2834.0,1.7591470041753374,-164.62017784974597,194.80328667658563,104.15621702384361,-173.5711345849195,2.651650555550077,-33.08826356934151,173.59138806912335,,1742128.3504663468,9.059714363812617,-1,9.06,8.413,,13.80079749720876,
148409653,h148,Survivor,0.7969783693948502,280.7382066190886,280.7382066190886,75305.0,0.0,29.0,0.8278989098750066,201.75695324077606,45.2407032922456,189.898265501095,206.76699305106152,0.7969783693948502,280.7382066190886,,332.4858662538296,8184.920415919722,9.756917235529346e-08,84968.0,0.0,29.0,1.4179754078036202,-103.5559959742136,211.74963282140538,184.6999260903714,262.1403475328261,198.1605111623976,50.61325191870128,328.6109401538139,,8409.847146896385,13.80079749720876,-1,-13.801,12.838,,3.887623672269709,
148409655,h148,Survivor,0.38050305374696125,122.90126735006831,305.11574849497197,71308.0,0.0,129.0,1.2991130708510787,252.06373693187925,-151.17986014048074,81.87882749214259,293.9242718595368,0.38050305374696125,122.90126735006831,,282.6468591977478,36418.68059243157,5.177376777525146e-07,125534.0,0.0,129.0,1.7656300608342541,-141.0511992374137,198.67074369418359,139.90934062344593,-139.40492834437828,239.7104119192809,-54.721397872668604,277.29914466008114,,37949.11758117697,12.150846692409726,-1,12.151,10.767,,3.887623672269709,
14840964409,h148,Survivor,0.11762836996484359,25.06199303023506,56.34429345535358,412.0,0.0,9.0,0.9568403011655857,14.230567850416264,43.800707439888356,32.460258338513086,46.05443554729546,0.41191808558721804,56.727147851612855,,74.10741230837691,3717.5732870750435,3.515927241030111e-07,2865.0,0.0,13.0,0.9889385705429748,-152.00618861385547,268.5786326199462,221.42402878434177,59.98360933253025,15.3338720679767,40.72772443789472,61.91252717467351,,3742.051604408207,7.766691690801139,-1,4.75,4.285,,3.887623672269709,
148409663,h148,Survivor,0.551360543456464,157.70848336485253,321.1227266723987,49933.0,0.0,5232.0,1.5393957219438106,302.50053809961173,-107.29206647028332,10.081790887423267,320.96442649929025,0.984231677605987,229.35654597387634,,229.35654597387634,1477841.1358044627,2.8069988003233465e-05,72480.0,0.0,5232.0,0.8311449669279458,-68.88011175340448,247.65316553599715,237.88152640513832,-39.36086979758329,164.79096683097123,154.5932869200933,169.4265056604443,,1584808.4006955642,10.675992705390708,-1,8.413,8.413,,3.456616114587799,
148409668,h148,Survivor,0.10675462829195043,29.21740290589546,127.93899609897092,17934.0,0.0,29738.0,1.7679269032737357,13.841139212119742,-124.6953222991433,-25.057657209643367,125.46115150904883,0.2573133673965135,45.44074904918696,,45.44074904918696,9189602.183539199,0.0002936618452482789,202695.0,37330.0,30865.0,1.7198634211959882,-232.68833720120546,352.9265069387676,265.3549642093362,15.360620745086635,-42.22994871179981,-6.748661813689978,44.936813837605676,,9711155.7001395,10.029481368726781,-1,6.474,6.474,,7.039366437428594,
1484096266,h148,Survivor,0.20382839560541144,54.620429932871176,113.50175898654588,8044.0,0.0,460.0,1.4523925272304516,-97.22866108558082,-57.00413498202033,13.40766017979331,112.70707139103176,0.6319958039426692,94.51864419379983,,94.51864419379983,130885.12905608925,7.527790770190208e-06,13890.0,0.0,460.0,1.6292249523519386,248.91421115916825,253.425962955653,47.60708122757593,-89.77002683159117,29.062897728259486,-5.519452737931715,94.35735128599063,,130885.12905608925,9.706225700434647,-1,5.181,5.181,,5.180646345294405,
1484096331,h148,Survivor,0.06743200535378863,20.328794014830276,338.40883893828754,6629.0,0.0,154.0,2.658902778225093,145.59210439140952,58.95865540855448,-299.74548931194295,157.07699993539399,0.5588027711269631,98.6828502059184,,149.64998606492665,45296.8822550796,2.0812999775801508e-06,55416.0,0.0,157.0,0.959331877057213,-195.4325639793535,240.90496258898446,140.85919897704906,54.92815880612943,109.53371377932126,85.90914529379916,122.53463626306501,,46059.22054876942,11.322504042167086,-1,6.474,5.612,,4.318631229949769,
148409676,h148,Survivor,0.6230088336485239,118.48766393110269,315.66261459546956,40261.0,0.0,510.0,2.0368966919605875,-281.2559879686851,-20.33468919556981,-141.86069187878093,281.99012456630754,0.6230088336485239,118.48766393110269,,162.88064310866528,144336.68278659784,4.612406038647866e-06,51609.0,0.0,510.0,1.6858359393503124,-115.63062802997025,213.86153885165982,179.90640806095445,97.02746250325981,129.48443595093886,-18.696423886351113,161.80404084371403,,150521.3207706082,7.120180354472786,-1,7.12,6.474,,3.456616114587799,
148409677,h148,Survivor,0.3187951306128523,80.47427117066536,143.5853584768368,37111.0,0.0,3538.0,1.1114469064577528,29.16571266902247,-125.35321176971775,63.660731007788854,128.70146268195896,0.3187951306128523,80.47427117066536,,197.1059655156038,815449.1942822848,1.6378440844627565e-05,175764.0,32752.0,2666.0,2.00802571060949,-122.76981019784239,200.20807800885558,158.14818432086332,130.92292621862362,121.42587920955339,-83.46079852468574,178.5638730299614,,1058422.9238907914,9.059714363812617,-1,9.06,8.09,,9.38297003212182,
329096015,h329,Zombie,0.2245055860342262,16.057794799361496,16.057794799361496,92150.0,29328.0,34748.0,1.5101631685585957,15.997039202642554,1.0003534085462888,0.973038347408874,16.028286564473202,0.2245055860342262,16.057794799361496,,16.057794799361496,10765647.997215997,0.004220632230021627,92150.0,29328.0,34748.0,1.5101631685585957,-54.8678744921558,275.8299050139415,270.31768874550744,15.997039202642554,1.0003534085462888,0.973038347408874,16.028286564473202,,10854222.63939331,3.2411123357141696,3.2411123357141696,-3.241,3.241,,2.9178566674887616,
