,ID,Simulation,Status,infall_mass,time_infall,infall_mass_ratio,infall_ID,time_quench,max_sSFR,time_max_sSFR,time_disruption,infall_relative_velocity,infall_radial_velocity,infall_tangential_velocity,max_stellarmass,time_max_stellarmass,time_closest_approch,distance_closest_approach_hostRvir,distance_closest_approach_pkpc,infall_x,infall_y,infall_z,infall_distance,infall_phi_z,infall_z_away,final_x,final_y,final_z,final_distance,final_phi_z,final_z_away,infall_n_dm,infall_n_star,infall_n_gas,final_n_dm,final_n_star,final_n_gas,impact_parameter_kpc,impact_parameter_hostRvir,time_impact
0,1484096290,h148,Survivor,2071054.045395041,4.75,9.97223074262369e-05,148140877,4.75,1.0,4.750209508400877,-1,257.10281095312826,142.15046418633705,214.231419104689,2071054.045395041,4.750209508400877,7.039792779348961,0.3442366314100506,57.709393797031225,-59.048535927546254,31.97326634567071,-14.427883161499267,68.68175280611142,1.7824415038363826,67.14923198367887,63.96710728432299,-169.65935328210617,8.1231645680964,181.4995117707675,1.5260255236359292,181.31764108995742,32693.0,863.0,1460.0,3531.0,812.0,0.0,68.68175280611142,0.538917393597797,4.75
0,14840963,h148,Survivor,525362158.44449943,9.922,0.007680844950410684,14829444,-1,6.3455807010417344e-09,0.9353597347084547,-1,245.84219206637417,-70.29961322059381,235.5766282572083,689906329.2222457,13.800797497085432,0.4774430804867682,84.49342918687312,148.30006229914648,-164.2564447723562,80.21170649737542,46.3393672691891,188.57739649115956,1.322522282222406,182.79523382319144,207.01628173539575,-159.13308356468406,-55.94092864645063,267.03645198021326,1.7818476248898092,261.11123910769027,1277135,221445,184465,1063765,294793,135161,168.97057747440567,0.7325301998819258,10.353
0,1484096306,h148,Survivor,6767.895564652305,13.37,7.904770573941125e-08,1483968300,1.178,6.93459201705357e-05,0.7670080235981561,-1,273.3106220036097,-18.216023781263708,272.7029016669981,8487.239833481306,1.7333468453788072,13.369817116672673,0.9547844059585254,252.63013742084212,-8.444120344105613,6.296604864408437,-252.41045131307328,252.63013742084212,3.0998860146159504,10.533299635168436,-35.34336241980054,126.64755431808953,-225.75014578788614,261.25061646844523,2.614182345679605,131.4867152296795,4219,3,0,4024,3,0,252.63013742084212,0.9547844059585254,13.37
0,148409636,h148,Survivor,58339.04087205098,12.508,7.200177318311461e-07,148371229,11.215,2.6482049189218717e-08,9.921974073359097,-1,277.850182112591,-261.8286214555141,92.98654035238162,59980.416414158484,12.938836736259919,12.938836736259919,0.2889521182752144,75.72876995699416,17.14601687295726,-202.73280190026344,10.987222336207196,203.75302185637503,1.5168459410342583,203.45656750505538,-34.50305941270199,209.81748370892456,69.682063000575,223.7619884672045,1.2541182651830158,212.6354570121861,79068.0,24.0,511.0,62603.0,25.0,0.0,75.72876995699416,0.2889521182752144,12.939
0,1484096380,h148,Survivor,11284.89735326999,13.801,1.2777602995679899e-07,1484096380,13.801,1.0,13.800797497085432,-1,288.8269976993148,269.80415794798546,103.08613366490427,11284.89735326999,13.800797497085432,13.800797497085432,0.4271562208170521,114.70347551419484,47.44252905260146,7.690296784843667,-104.14870650896046,114.70347551419484,2.709239169138005,48.061775118548326,47.44252905260146,7.690296784843667,-104.14870650896046,114.70347551419484,2.709239169138005,48.061775118548326,3247.0,5.0,0.0,3247.0,5.0,0.0,114.70347551419484,0.4271562208170521,-13.801
0,148409639,h148,Survivor,5941433.838347211,7.767,0.00012707348324313042,148230420,9.922,3.6920146084486994e-07,1.3023664649281712,-1,248.76603566403512,-126.61176605587576,214.13547393230337,6384049.525408008,9.490993692946342,12.50785635584716,0.38610714492713233,98.562040926732,47.74797100957221,-86.60293522944812,-96.90571481957704,138.4581333493274,2.346042351095388,98.89356463333158,-13.185822110801382,29.915149924214347,185.18180192283035,188.04542499915357,0.1747407584878721,32.69223301834728,137116,2551,5696,46898,2789,0,103.87150210255419,0.5270816299848027,8.198
0,14840964,h148,Survivor,180852205.8914023,12.077,0.002279486128194615,14835844,-1,1.5116751201777187e-08,0.7670080235981561,-1,219.81113848028724,-96.99980236204286,197.25104547688625,198305544.33543065,13.800797497085432,12.938836736259919,0.7667616812254803,200.95342894858865,-196.10606018155522,89.15200819594247,99.62549064687119,237.3413276105343,1.1376196475805127,215.41974701800473,139.91033555584363,182.6773318480664,-86.33402254974135,245.7630424130052,1.9297445544774945,230.09978176103814,875030,78194,50743,800481,85749,42203,200.95342894858865,0.7667616812254803,12.939
0,1484096438,h148,Survivor,112260.0572048339,4.75,5.4053789475745136e-06,1481408250,1.178,2.1773672434199076e-08,0.4774430804867682,-1,283.52542355139866,-276.77977743880564,61.478619055125336,131697.68449580309,0.7670080235981561,13.800797497085432,0.21184841900818416,56.887266901898975,85.55235847963559,2.8376528067419713,8.2798613638206,85.99892103441633,1.4743682934288602,85.59940604279736,-51.91648569765675,-19.892833613070252,12.046361243777937,56.887266901898975,1.357422431226871,55.5971790323241,9588,49,0,2757,49,0,72.439942082057,0.5279259860693606,5.181
0,148409644,h148,Survivor,4511.919081530232,13.37,5.269833857064835e-08,148396844,5.868,1.0,6.9051114104699325,-1,148.01761955929436,-44.91331340792855,141.03903707385834,4512.840745748756,6.9051114104699325,13.800797497085432,1.0172626277815762,273.1636652605938,-115.9480412005214,81.81361124577961,-254.0368999718885,290.98481367700384,2.632166695340579,141.90636082753073,-126.52533774840049,130.2603348271914,-204.06364717156976,273.1636652605938,2.414391629426244,181.59409660459463,45204,2,0,43907,2,0,273.1636652605938,1.0172626277815762,-13.801
0,148409648,h148,Survivor,756984.5088910321,8.609,1.3074772010857798e-05,148255419,12.508,6.587405520448495e-09,8.198052551708969,-1,202.24698118884248,-169.66391030827953,110.08178295660043,1308227.8118248319,12.938836736259919,13.800797497085432,0.29867773391527463,80.20338337401608,-163.89506500651987,13.812096522193315,-22.266034633841628,165.9763315721407,1.7053538694251162,164.47603577369472,-72.20346743698974,-3.9348315237984934,-34.69523159735763,80.20338337401608,2.0181605221047976,72.31060509389417,123713.0,300.0,9209.0,38135.0,568.0,244.0,87.47870419834507,0.4090419441376945,9.06
0,1484096563,h148,Survivor,54985.80958288999,9.491,8.466059736533195e-07,1482816310,5.181,1.0,6.47413103005709,-1,192.53922223796374,-153.83837474818745,115.78042388433474,54986.01289117348,6.47413103005709,10.35295445377185,0.2392838885726416,55.194907785314086,-41.37941211600992,-81.21971658933762,-157.94155737464462,182.35798215555872,2.6181574502978595,91.15315743252624,-103.30297474125473,84.88869972310931,42.77935478523068,140.38400595122354,1.2611403711425988,133.707127450531,4988.0,2.0,0.0,2116.0,2.0,0.0,55.194907785314086,0.2392838885726416,10.353
0,148409662,h148,Survivor,15856961.802001724,6.474,0.0004252437594845839,148192018,6.474,1.3915420016226747e-07,0.7670080235981561,-1,205.89578966069217,-106.68894814122336,176.09811056487615,15942825.667065728,5.181189888818482,12.50785635584716,0.2794623188299599,71.33868634105752,9.03812148493671,65.60457869689526,-109.77526731468788,128.20396912726522,2.5987715247988494,66.22422808892225,-6.232962730930012,43.28256492126093,-109.32878053655804,117.74978770332964,2.7611056520803805,43.729054992857186,164623,6811,1563,23972,6228,0,91.2292660731053,0.5441827261168101,7.04
0,148409669,h148,Survivor,6767.848126052822,13.801,7.663062745067947e-08,148409669,0.767,0.00013766442068126618,0.6424277573762364,-1,254.8468940363998,-35.03695884006165,252.4269219303674,9178.28468909114,1.3023664649281712,13.800797497085432,0.9783297683323058,262.70909601191227,177.98020160566375,7.375067459739512,193.09253052297936,262.70909601191227,0.7451220955562605,178.13293851398853,177.98020160566375,7.375067459739512,193.09253052297936,262.70909601191227,0.7451220955562605,178.13293851398853,25691,3,0,25691,3,0,262.70909601191227,0.9783297683323058,-13.801
0,1484096779,h148,Survivor,2256.0645833782564,10.353,3.17691911287552e-08,1483072430,10.353,1.0,10.35295445377185,-1,247.32697932089818,221.26679512628178,110.50628975105462,2256.0645833782564,10.35295445377185,13.800797497085432,0.2073130089878483,55.669381578306236,-112.62193607646259,3.698992514757265,43.57609037991642,120.81497706838212,1.2017946300670272,112.68266517630407,-7.500161285530339,54.681113155522326,-7.266600998751528,55.669381578306236,1.7017012495740387,55.193084306242646,3398.0,1.0,0.0,1488.0,1.0,0.0,120.81497706838212,0.5237634896172241,10.353
0,1484096932,h148,Survivor,13552.259100267951,8.198,2.5018140328577646e-07,1482432600,6.474,1.0,7.039792779348961,-1,188.08849140763505,-129.67519770290642,136.24104998388754,13561.407973025363,7.039792779348961,12.07687597543439,0.2585796021557412,64.26661539844943,20.52648490289721,-48.752476685362126,-137.22952916452232,147.0716976176658,2.7736771706751258,52.89745329810911,-104.19152037197637,45.045819545288396,177.39336883652504,210.602483563471,0.5692346137999105,113.51210849918459,2776.0,6.0,0.0,1229.0,6.0,0.0,70.2732796301518,0.3419842657905759,8.609
